osm_id
515093744
529446360
529459463
864674472
1041911299
1501397798
1501397799
1501397802
1501523134
1501523151
1501523160
1501523163
1501523180
1501523185
1501523186
1501523200
1501900666
1501900670
1501900675
1501900685
1501900689
1502216557
1502259813
1502259814
1502259815
1557584722
1797760368
1928604927
2012913000
2012913001
2012913002
2012913003
2012913004
2012913005
2012913006
2012913007
2012913008
2012913009
2648209951
2700678159
2700678160
2700678166
2700678167
2700678168
2700678170
2700678171
2700681214
2700682120
2931372557
2931372559
2931372764
3121407755
3235927463
3235927464
3235927465
3235927466
3235927467
3235927468
3235927469
3340516517
3343557302
3343660839
3343743598
4352885422
4971070337
5300016289
5300019146
5537553019
6040364285
6040407272
6054394329
6054424238
6054435801
6054449339
6054458130
6054476982
6305313298
6305316046
6305329861
6305333981
6305346029
6305381855
6305404382
6305411131
6307576280
7126523486
7606646603
7666522022
7666522056
7919529322
7919559784
7919560785
7919560786
7919560787
7919560788
7949510911
7949510912
7949510913
7949510914
7949533641
7949533642
7949533643
7949533645
7949533646
7949533647
7949533648
7949533649
7949533650
7949533651
7949533652
7949533653
7949533654
7949533655
7949533656
7949533657
7949533658
7949533659
7949533660
7949533661
7949533662
7949565789
7949565790
7949565791
7949565793
7949565794
7949565795
7949565797
7949565798
7949565799
7949565800
7949565802
7949565803
7949565804
7949565805
7949565806
7949565807
7949565808
7949565809
7949565810
7949565811
7949565812
7949565813
7949601403
7949608271
7949608272
7949608273
7949608274
7949608275
7949608276
7949608277
7949608278
7949608279
7949608280
7949703597
7949703598
7949703599
7949703600
7949703602
7949703603
7949703604
7949703605
7949703606
7949703607
7949703608
7949703609
7949703610
7949703611
7949703612
7949742604
7949742605
7949742606
7949742607
7949742608
7949742609
7949742610
7949742611
7949742612
7949742613
7949742614
7949742615
7949742616
7949742617
7949742618
7949876087
7949876095
7949876096
7949876097
7949876098
7949876102
7949876104
7949876105
7949876106
7949876107
7949876108
7949911689
7949911690
7949911691
7949911692
7949911693
7949911694
7950487115
7950500364
7950500365
7950500366
7950518231
7950518232
7950518233
7950518234
7950518235
7950518236
7950518237
7950518238
7950518239
7950518240
7950518241
7950518242
7950518243
7950518244
7950518245
7950518246
7950518247
7950518248
7950518249
7950518250
7950544528
7950544529
7950544530
7950544531
7950544532
7950592028
7950592029
7950592030
7950592031
7950592032
7950592033
7950592034
7952744575
7952744576
7952744577
7952744578
7952744579
7952744580
7952744581
7952744582
7952744583
7952744584
7952800685
7952800686
7952800687
7952800688
7952832415
7952832416
7952832417
7952832418
7952832419
7952832420
7952832421
7952832422
7952832423
7952832424
7952832425
7952832426
7952832427
7952832428
7952832429
7952832430
7952832431
7952832432
7952842283
7952842284
7952854985
7952854986
7952854987
7952854988
7952854989
7952854990
7952854991
7952854992
7952854993
7952854994
7952854995
7952854996
7952854997
7952854998
7952854999
7952855000
7952873054
7952873055
7952873056
7952873057
7952873058
7952873059
7952873060
7952873061
7952873062
7952873063
7952873064
7952873065
7952873066
7952873067
7952873068
7952873069
7952873070
7952873071
7952873072
7952873073
7952873076
7952961567
7952961568
7952961569
7952961570
7952961571
7952961572
7952961573
7952961574
7952961575
7952961576
7952961577
7952961578
7952961579
7952961580
7952961581
7953145814
7953145815
7953145816
7953145817
7953145818
8104393667
8164676398
8164676415
8164679848
8164679860
8164679861
8164679955
8164679998
8164680030
8164680098
8164680101
8164680102
8164680132
8164680134
8164680135
8164680165
8164680493
8164680508
8164680534
8164680569
8164680581
8164680604
8164680622
8164680661
8164681065
8164683256
8300276806
8532278390
8734374966
9099400189
9099440292
9099440300
9099440313
9099453552
9099453616
9099455092
9099457197
9099457198
9099457200
9099457204
9099457207
9099457212
9099457216
9099465448
9099465477
9099465724
9099465837
9099467230
9099467251
9099467322
9099467396
9099467959
9099467973
9099468068
9099468086
9099468098
9099468099
9099468220
9099468238
9099468289
9099468290
9099468512
9099468567
9099468583
9099468591
9099468652
9099468663
9099468677
9099468978
9099469010
9099469364
9099469380
9099469877
9099469920
9099469948
9099469959
9099470003
9099470085
9099470109
9099472614
9099472754
9099473163
9099476176
9099476290
9099476356
9099476372
9099476390
9099476486
9099476882
9099476963
9099477444
9099477501
9099477515
9099477524
9099477538
9099477546
9099477562
9099477572
9099477581
9099477659
9099477704
9099477706
9099477710
9099478467
9099478500
9099478510
9099478619
9099478635
9099478822
9099480437
9099480525
9099480531
9099480540
9099480593
9099480639
9099480671
9099480689
9099480737
9099480751
9099480859
9099481233
9099481270
9099481286
9099481312
9099481379
9099481386
9099481442
9099481514
9099481875
9099481917
9099481989
9099482013
9099482040
9099482059
9099482110
9099482121
9099482146
9099482224
9099482853
9099482859
9099482962
9099482969
9099483019
9099483021
9099483023
9099483025
9099483026
9099483027
9099483028
9099483030
9099483032
9099483035
9099483036
9099483042
9099483045
9099483056
9099483057
9099483058
9099483063
9099483066
9099483067
9099483068
9099483072
9099483082
9169927013
9245250112
9245352293
9253141934
9255614717
9255657057
9255658629
9255732930
9295642527
9338529123
9508175347
9632465852
10264913826
10299887410
10852985252
11109072027
11109072029
11109079500
11109079511
11109126483
11109126926
11279985531
11446088813
11446489131
11591168567
11611626222
11611837856
11677257473
12638401289
13056547781
13060559532
13060559533
13060559534
13060733317
13060733319
13060733320
13060733321
13060733322
13060776503
13939344311
13939662144
13943822088
