osm_id,name,name_de,height,latitude,longitude,wikidata,wikipedia,region_source
27384190,Zugspitze,Zugspitze,2962,47.421215,10.986297,Q3375,de:Zugspitze,bayern-260721
256042768,Schneefernerkopf,,2874,47.4095968,10.9699595,Q679080,de:Schneefernerkopf,bayern-260721
12806819227,,,2836,47.4118778,10.9684542,,,bayern-260721
323896644,Zugspitzeck,,2815,47.4175695,10.9723451,Q86980310,de:Zugspitzeck,bayern-260721
6550931824,,,2794,47.4053767,10.9697023,,,bayern-260721
12488618087,,,2782,47.4165622,10.9710116,,,bayern-260721
6550931823,Nördliche Wetterspitze,,2746,47.4039535,10.9696493,,,bayern-260721
256042854,Südliche Wetterspitze,,2746,47.4007961,10.9703511,Q470068,de:Wetterspitzen,bayern-260721
2061799676,Hochwanner,,2744,47.3959556,11.0553604,Q255743,de:Hochwanner,bayern-260721
508503691,Innere Höllentalspitze,,2741,47.4184937,11.0105717,Q265375,,bayern-260721
508503689,Mittlere Höllentalspitze,,2740,47.4206907,11.0198273,,,bayern-260721
1621410410,Kaltwasserkarspitze,,2733,47.4030333,11.4506396,Q624393,de:Kaltwasserkarspitze,bayern-260721
508503693,Äußere Höllentalspitze,,2715,47.4209398,11.027893,,,bayern-260721
364134323,Watzmann-Mittelspitze,,2713,47.5543889,12.9220342,Q31306014,de:Watzmann,bayern-260721
475537031,Watzmann-Südspitze,,2712,47.5480306,12.9169564,Q31354390,,bayern-260721
12817211594,Östliche Wetterspitze,,2709,47.3996786,10.9715651,,,bayern-260721
1833449075,Hochblassen,,2706,47.4223964,11.0444402,Q870721,,bayern-260721
983927681,Wetterwandeck,,2698,47.3981048,10.9771855,Q2566084,de:Wetterwandeck,bayern-260721
256041673,Leutascher Dreitorspitze,,2682,47.4004814,11.1239474,Q585796,de:Dreitorspitze,bayern-260721
323258238,Mittlere Plattspitze,,2680,47.3958052,10.9903473,Q830583,de:Plattspitzen,bayern-260721
508530564,Östliche Plattspitze,,2680,47.3964573,10.9926825,Q830583,de:Plattspitzen,bayern-260721
5928695276,Westliche Plattspitze,,2676,47.3956975,10.9881534,,,bayern-260721
256041782,Hinterreintalschrofen,,2670,47.3961111,11.0758333,Q515359,de:Hinterreintalschrofen,bayern-260721
1617864235,Grubenkarspitze,,2663,47.3807753,11.5221099,Q453696,de:Grubenkarspitze,bayern-260721
307562003,Hocheck,,2651,47.558423,12.9237899,Q31354005,,bayern-260721
256041952,Hohes Licht,,2651,47.2801709,10.2760287,Q524774,de:Hohes Licht,bayern-260721
256041781,Hochfrottspitze,,2649,47.2969091,10.2930007,Q315335,de:Hochfrottspitze,bayern-260721
11926109175,Teufelsgrat,,2648,47.3958358,11.0837236,Q9357673,,bayern-260721
256041922,Mädelegabel,,2644,47.2999249,10.2956802,Q186077,de:Mädelegabel,bayern-260721
472565283,"Partenkirchner Dreitorspitze, Westgipfel",,2633,47.4063481,11.1225566,,,bayern-260721
508503694,Vollkarspitze,,2630,47.4217228,11.034696,Q885103,,bayern-260721
259486622,Alpspitze,,2628,47.4294968,11.0478118,Q252743,,bayern-260721
1833449062,Blassenkopf,,2628,47.4209691,11.0495134,,,bayern-260721
3634965711,"Partenkirchner Dreitorspitze, Nordostgipfel",,2626,47.4091248,11.1256736,,,bayern-260721
508489623,Große Riffelwandspitze,,2625,47.4282738,10.9924798,Q31555666,,bayern-260721
12817321074,,,2625,47.4266791,10.9907164,,,bayern-260721
3634965710,"Partenkirchner Dreitorspitze, Mittelgipfel",,2622,47.4081217,11.1239416,,,bayern-260721
530735152,Steinschartenkopf,,2615,47.284615,10.2802909,Q261126,de:Steinschartenkopf,bayern-260721
480631269,Brandhorn,,2610,47.4474188,13.0043671,Q18646533,,bayern-260721
256041659,Bockkarkopf,,2609,47.2921766,10.2877037,Q573647,de:Bockkarkopf,bayern-260721
26863176,Hochkalter,,2608,47.5693262,12.8658126,Q883041,,bayern-260721
6090168221,Biberkopf,,2599,47.2705662,10.2323676,Q504504,de:Biberkopf,bayern-260721
12527028949,,,2597,47.283626,10.279559,,,bayern-260721
530747888,Trettachspitze,,2595,47.30362,10.29545,Q450837,de:Trettachspitze,bayern-260721
387467327,Großer Hundstod,,2593,47.5127249,12.8849252,Q565025,de:Großer Hundstod,bayern-260721
1068153047,Langeck,,2593,47.4543433,13.0076495,,,bayern-260721
2622553312,Hochvogel,,2592,47.3803633,10.4367647,Q455546,de:Hochvogel,bayern-260721
7769784734,Oberer Hundstallkopf,,2586,47.3956494,11.0928735,Q21878028,,bayern-260721
2498250593,Funtenseetauern,,2578,47.4850145,12.9767787,Q316715,de:Funtenseetauern,bayern-260721
530742114,Wilder Mann,,2577,47.287708,10.279934,Q830919,de:Wilder Mann (Allgäuer Alpen),bayern-260721
2622035954,Öfnerspitze,,2576,47.3175062,10.3487798,Q281277,de:Öfnerspitze,bayern-260721
4064859689,Großer Hundstallkopf,,2559,47.395905,11.0941856,,,bayern-260721
983927675,Sonnspitzl,,2556,47.4196316,10.9710255,,,bayern-260721
7845727141,Schüsselkarspitze,,2553,47.3970938,11.1198951,Q699526,de:Schüsselkarspitze,bayern-260721
12262806996,Krottenspitze,,2551,47.3197905,10.3448279,Q1790064,de:Krottenspitze,bayern-260721
323842894,Kleiner Wanner,,2548,47.3963394,11.0397076,Q21868517,,bayern-260721
13507202800,Grießkogel,,2543,47.474851,12.9729963,Q19702285,,bayern-260721
508489627,Kleine Riffelwandspitze,,2543,47.4293162,10.996723,Q31555682,,bayern-260721
2498250544,,,2541,47.4739376,12.9739942,,,bayern-260721
496454912,Östliche Karwendelspitze,,2537,47.4448563,11.421433,Q306927,de:Östliche Karwendelspitze,bayern-260721
530764046,Hornbachspitze,,2533,47.3155274,10.3567417,Q1628343,de:Hornbachspitze,bayern-260721
26865136,Widderstein,,2533,47.2847695,10.1293196,Q458391,de:Widderstein (Allgäuer Alpen),bayern-260721
12391651549,,,2530,47.288035,10.276966,Q138837818,,bayern-260721
2496261392,Hocheisspitze,,2523,47.5468447,12.84264,Q871271,de:Hocheisspitze,bayern-260721
256041930,Oberreintalschrofen,,2523,47.3955556,11.1038889,Q873153,de:Oberreintalschrofen,bayern-260721
3186071317,Hoher Göll,,2522,47.5939262,13.0671406,Q549503,de:Hoher Göll,bayern-260721
1617864300,Vogelkarspitze,,2522,47.4465039,11.4112781,Q317490,de:Vogelkarspitze,bayern-260721
504792553,Graskopf,,2519,47.4819387,12.9825289,Q21873207,,bayern-260721
509292142,Wildalmrotkopf,,2517,47.4737779,12.981467,Q19713126,,bayern-260721
11609713601,,,2516,47.283646,10.12962,,,bayern-260721
1833449069,Großer Kirchturm,,2514,47.4165238,11.0306086,Q31544024,,bayern-260721
1055547059,Kleinkalter,,2513,47.5727411,12.8624286,,,bayern-260721
2934579315,Ofentalhörndl,,2513,47.5625765,12.8614196,,de:Hochkalter#Ofentalhörnl,bayern-260721
1055547071,Ofentalhörnl,,2513,47.5625765,12.8614196,Q31296619,,bayern-260721
4059510445,Bayerländerturm,,2507,47.4099632,11.1265424,,,bayern-260721
1055583507,Hochkammerlinghorn,,2506,47.5450397,12.836358,,,bayern-260721
1060193890,Ledererkopf (N),,2506,47.4810842,12.9743492,,,bayern-260721
11609693950,,,2505,47.271909,10.238295,Q132830054,,bayern-260721
4689311473,Hocheiskopf,,2495,47.5455209,12.8384593,,,bayern-260721
1055583508,Hinterberghorn,,2493,47.5509169,12.8391498,,,bayern-260721
4218227955,Westlicher Gatterlkopf,,2489,47.394803,10.9980468,,,bayern-260721
1060193886,Ledererkopf (S),,2486,47.4764962,12.9725412,,,bayern-260721
4059510444,Signalkuppe,,2486,47.410641,11.1264927,,,bayern-260721
256042748,Rotgundspitze,,2485,47.2881103,10.265806,Q831788,de:Rotgundspitze,bayern-260721
664510186,Kammerlinghorn,,2483,47.5450497,12.8327097,Q21868263,de:Hochkalter#Kammerlinghorn,bayern-260721
26863178,Hochkarspitze,,2482,47.4475006,11.3500655,Q829835,de:Hochkarspitze (Karwendel),bayern-260721
1161325579,Wettersteinwand,,2482,47.4222568,11.1663534,Q27020458,de:Wettersteinwand,bayern-260721
1055352004,Blaueisspitze,,2481,47.5720037,12.8694054,Q31354412,,bayern-260721
4051533375,Musterstein,,2478,47.4138023,11.1398204,Q1310178,de:Musterstein,bayern-260721
2373066248,"Öfelekopf, Ostgipfel",,2478,47.4042625,11.1502264,Q294087,de:Öfelekopf,bayern-260721
893340535,Krummer Turm,,2477,47.3199166,10.3432506,Q130554238,,bayern-260721
256042874,Wörner,,2476,47.4497121,11.3381365,Q315922,de:Wörner (Alpen),bayern-260721
4218227956,Östlicher Gatterlkopf,,2474,47.3941505,11.0054272,,,bayern-260721
12337829066,,,2474,47.380611,10.440019,,,bayern-260721
1617864301,Hintere Schlichtenkarspitze,,2473,47.447015,11.4044988,Q21871707,,bayern-260721
1617914885,Grabenkarspitze,,2471,47.4395424,11.4314643,Q1540764,de:Grabenkarspitze,bayern-260721
454666359,Rappenseekopf,,2469,47.2809839,10.2548226,Q831402,de:Rappenseekopf,bayern-260721
2373066246,"Öfelekopf, Westgipfel",,2469,47.4038862,11.1480528,Q294087,de:Öfelekopf,bayern-260721
507094246,Steintalhörnl,,2468,47.5596884,12.854934,,,bayern-260721
2506368453,Scharnitzspitze,,2461,47.3957891,11.1118219,Q21865424,de:Scharnitzspitze,bayern-260721
530735143,Hochgundspitze,,2460,47.2846536,10.262767,Q131720086,,bayern-260721
509292145,Hochscheibe,,2460,47.4881912,12.974321,Q31354346,,bayern-260721
530735159,Linkerskopf,,2459,47.29093,10.26369,Q831129,de:Linkerskopf,bayern-260721
1090930638,,,2458,47.27674,10.278519,Q132853221,,bayern-260721
12644041091,,,2457,47.381946,10.433459,Q133254024,,bayern-260721
1060193888,Ledererkopf (M),,2456,47.4787073,12.9725873,,,bayern-260721
1055547112,Schönwandeck,,2450,47.5642609,12.8677725,,,bayern-260721
527369349,Grabenkarturm,,2448,47.4446882,11.426825,,,bayern-260721
481694454,Stuhljoch,,2446,47.4898784,12.9672187,Q31302513,de:Funtenseetauern#Stuhljoch,bayern-260721
3634965712,Östliche Törlspitze,,2444,47.4127386,11.1353612,,,bayern-260721
6631990152,Teufelskopf,,2440,47.3943412,11.1002872,Q21878034,,bayern-260721
1090930808,,,2440,47.274064,10.278254,,,bayern-260721
11557665092,Hochgundspitze Nebengipfel,,2438,47.284265,10.261539,Q131720089,,bayern-260721
380969481,Tiefkarspitze,,2430,47.4377328,11.3212433,Q21863490,de:Tiefkarspitze,bayern-260721
1422262018,Niederbrunnsulzenkopf,,2429,47.469056,12.9731544,,,bayern-260721
319482020,Kratzer,,2427,47.30642,10.31748,Q1767643,de:Kratzer (Berg),bayern-260721
944092774,Westliche Törlspitze,,2427,47.4126395,11.1301239,,,bayern-260721
319482035,Hochrappenkopf Nordgipfel,,2425,47.2804198,10.2457455,Q131382352,,bayern-260721
14027328781,,,2425,47.306384,10.320788,,,bayern-260721
1097360301,Hochrappenkopf Südgipfel,,2424,47.278838,10.244897,Q131382364,,bayern-260721
508509265,Blassenspitze,,2420,47.4219531,11.0545854,,,bayern-260721
527347955,Nördliche Großkarspitze,,2420,47.4473049,11.3345092,,,bayern-260721
527373745,Lackenkarkopf,,2416,47.4375471,11.443805,Q15118012,de:Lackenkarkopf,bayern-260721
12329300131,Östlicher Berg der guten Hoffnung,,2416,47.2977875,10.2873048,Q131139370,,bayern-260721
14027333815,,,2415,47.306027,10.322399,,,bayern-260721
256042810,Sonnenspitze (Kreuzgipfel),,2411,47.3682476,10.921911,Q1300944,de:Ehrwalder Sonnenspitze,bayern-260721
12468970499,Höhlenkopf,,2403,47.400017,11.0615952,,,bayern-260721
256041862,Kuhkopf,,2399,47.436169,11.4561233,Q873280,de:Kuhkopf (Karwendel),bayern-260721
1161325584,Rotplattenspitze,,2399,47.4240934,11.1762074,Q31555579,,bayern-260721
2498250423,Hundstodkendelkopf,,2395,47.518497,12.8852117,Q31354373,,bayern-260721
11466458115,,,2393,47.3152446,10.3465729,,,bayern-260721
323882896,Großer Archenkopf,,2391,47.5866422,13.0699972,Q21871266,,bayern-260721
983927678,Kaiserkopf,,2389,47.4230856,10.9760837,,,bayern-260721
2445853408,Riffelköpfe,,2389,47.4296521,11.0001335,,,bayern-260721
531228714,Elfer,,2387,47.302297,10.177474,Q1328493,de:Elfer (Allgäuer Alpen),bayern-260721
11660278503,Eule,,2385,47.2877355,10.2714175,Q124654189,,bayern-260721
256042733,Rauheck,,2385,47.3447112,10.368148,Q872340,de:Rauheck (Allgäuer Alpen),bayern-260721
256041839,Westliche Karwendelspitze,,2385,47.4300189,11.298858,Q316308,de:Westliche Karwendelspitze,bayern-260721
530761775,,,2385,47.32032,10.33937,,,bayern-260721
469641200,Liechelkopf,,2384,47.296087,10.179743,Q831435,de:Liechelkopf,bayern-260721
11609693948,,,2384,47.274223,10.239262,,,bayern-260721
530747886,Westlicher Berg der guten Hoffnung,,2381,47.2980139,10.2856706,Q31555081,,bayern-260721
319480846,Großer Wilder,,2379,47.37022,10.38904,Q130526149,,bayern-260721
11466458097,,,2379,47.3336604,10.3566945,Q137971496,,bayern-260721
246769285,Kreuzeck,,2376,47.3370382,10.3569087,Q871952,de:Kreuzeck (Allgäuer Alpen),bayern-260721
323717920,Hoher Kamm,,2375,47.3936266,11.029522,Q21868026,,bayern-260721
527373743,,,2374,47.437729,11.4359081,,,bayern-260721
10978210261,Holzereck,,2373,47.4050989,10.9615382,,,bayern-260721
1356130961,,,2373,47.299423,10.177794,Q138028732,,bayern-260721
293247920,Nördliche Linderspitze,,2372,47.4279802,11.2930554,Q15849891,de:Linderspitzen,bayern-260721
509292149,Ebenhorn,,2371,47.4937833,12.9750146,Q30791818,,bayern-260721
12097971760,Oberreintaldom,,2371,47.4060619,11.1151897,,,bayern-260721
916804595,Großer Wilder Nordgipfel,,2370,47.37172,10.38791,Q130526176,,bayern-260721
3777140321,Frauenalplspitz,,2369,47.4150815,11.1280779,Q31555531,,bayern-260721
504792557,Leiterkopf,,2369,47.4783411,12.9927472,Q21873191,,bayern-260721
4938279910,Kleiner Kirchturm,,2368,47.414342,11.0308341,Q31534553,,bayern-260721
454899951,Muttlerkopf,,2368,47.3144134,10.3412333,Q21873215,en:Muttlerkopf,bayern-260721
1055547069,Wimbachschneidspitze,,2368,47.5461712,12.847869,,,bayern-260721
319480822,Kreuzspitze,,2367,47.38394,10.43089,Q1788437,de:Kreuzspitze (Allgäuer Alpen),bayern-260721
1055547114,Rotpalfen,,2367,47.5786336,12.8621648,Q1117892,,bayern-260721
291978603,Geißhorn,,2366,47.28786,10.175332,Q320334,de:Geißhorn,bayern-260721
2498250705,Großes Teufelshorn,,2362,47.4891572,13.0362619,Q320734,,bayern-260721
527343336,Östliche Larchetfleckspitze,,2362,47.4307958,11.3134407,,,bayern-260721
12289681435,,,2361,47.276266,10.241253,Q138849250,,bayern-260721
916814949,Hinterer Wilder,,2359,47.36719,10.38915,Q130526116,,bayern-260721
1617914845,Vordere Schlichtenkarspitze,,2356,47.4475351,11.3987822,Q21873245,,bayern-260721
4944025921,Jungfernkarkopf,,2355,47.4017931,11.0724993,,,bayern-260721
3777140322,Frauenalplkopf,,2352,47.4166877,11.1277051,Q31555471,,bayern-260721
1925250468,Alpriedlhorn,,2351,47.4712941,13.0225441,Q21873334,,bayern-260721
1356130956,Rundes Köpfle,,2351,47.2983333,10.1783333,Q130604046,,bayern-260721
504799999,Kahlersberg,,2350,47.5315782,13.0320821,Q1721197,,bayern-260721
5079866695,Hohes Brett,,2340,47.5843857,13.0496897,Q1623963,de:Hohes Brett,bayern-260721
6530414814,Kleiner Hundsstallkopf,,2338,47.4023869,11.0830808,Q31555357,,bayern-260721
11466458098,,,2336,47.3303573,10.3537455,,,bayern-260721
504796020,Großer Schneiber,,2330,47.5106761,12.9115931,Q18289350,,bayern-260721
11609693940,,,2330,47.279311,10.249325,,,bayern-260721
530761774,,,2328,47.3217691,10.3351478,,,bayern-260721
12289681442,,,2327,47.275387,10.24072,,,bayern-260721
1356130955,,,2325,47.297443,10.178021,,,bayern-260721
912363810,Südliche Balkenspitze,,2324,47.38555,10.4313394,Q130532213,,bayern-260721
527360269,Bäralplkopf,,2323,47.4468728,11.390339,Q21927860,,bayern-260721
527355015,Raffelspitze,,2323,47.4448834,11.3647136,Q21864998,,bayern-260721
481694086,Seehorn,,2321,47.5166781,12.8531171,Q19971449,de:Seehorn (Berchtesgadener Alpen),bayern-260721
1676377698,Sulzleklammspitze,,2321,47.4186732,11.2926087,Q31517989,,bayern-260721
12417317762,,,2321,47.383508,10.428192,,,bayern-260721
285972358,Nördlicher Schafalpenkopf,,2320,47.3105646,10.2166035,Q1259247,de:Nördlicher Schafalpenkopf,bayern-260721
11373913264,Mittlere Balkenspitze,,2315,47.386593,10.431625,Q130532207,,bayern-260721
323581294,Fuchskarspitze,,2314,47.39108,10.4291,Q130532257,,bayern-260721
507594558,Laubwand,,2312,47.4764177,13.0185196,Q1680817,de:Laubwand,bayern-260721
336770101,Hinteres Freieck,,2309,47.5874951,13.0999443,Q21871708,,bayern-260721
507105618,Kleiner Watzmann,,2307,47.5588894,12.9424556,Q31339405,,bayern-260721
256042866,Kleiner Wilder,,2306,47.363175,10.386236,Q1435439,de:Kleiner Wilder,bayern-260721
5926552247,Drei Scharten,,2304,47.4177816,11.1484033,,,bayern-260721
1621410585,Südliche Linderspitze,,2304,47.423027,11.2904419,Q15849891,de:Linderspitzen,bayern-260721
3097576556,,,2304,47.3049788,10.3125906,,,bayern-260721
1621410656,Gerberkreuz,,2303,47.4270819,11.2870608,Q31555001,,bayern-260721
527343335,Westliche Larchetfleckspitze,,2303,47.4304267,11.3113814,,,bayern-260721
285972359,Mittlerer Schafalpenkopf,,2302,47.3066046,10.2104142,Q233690,de:Mittlerer Schafalpenkopf,bayern-260721
6690737689,Kirchlespitze,,2301,47.4155275,11.2928413,Q21879083,,bayern-260721
348139963,Obere Wettersteinspitze,,2297,47.4269594,11.1910129,Q2566053,de:Wettersteinspitzen,bayern-260721
527347953,Schönbergspitze,,2294,47.4390109,11.3313229,,,bayern-260721
11565214801,,,2291,47.305908,10.209781,,,bayern-260721
13533670357,,,2290,47.338608,10.3543707,,,bayern-260721
11565214806,Plattaberg,,2289,47.311244,10.212494,Q138390655,,bayern-260721
527347954,Südliche Großkarspitze,,2289,47.4431519,11.3307007,,,bayern-260721
912370354,Weittalkopf,,2289,47.38445,10.42495,Q124677932,,bayern-260721
1833449085,Hoher Gaif,,2288,47.4223324,11.0633797,Q31539054,,bayern-260721
319480825,Kreuzkopf,,2287,47.3846,10.41966,Q31533188,,bayern-260721
3237548037,Stadelhorn,,2286,47.5931666,12.7953337,Q472226,,bayern-260721
285971718,,,2285,47.311405,10.214009,,,bayern-260721
323709435,Kesselspitz,,2284,47.399985,10.434339,Q699763,de:Kesselspitz,bayern-260721
1078744335,Muttekopf,,2284,47.3444804,10.3796216,Q21878119,,bayern-260721
2489067962,Kleines Teufelshorn,,2283,47.4868317,13.0315637,Q21873203,,bayern-260721
281708195,Großer Daumen,,2280,47.4415982,10.3755228,Q316061,de:Großer Daumen,bayern-260721
530747893,,,2279,47.3106812,10.2939821,Q131862671,,bayern-260721
508474971,Großer Waxenstein,,2276,47.4462043,11.0232944,Q256209,,bayern-260721
6530414816,Hirschbichlkopf,,2276,47.4172061,11.140303,Q31555502,,bayern-260721
530743910,Kleiner Rappenkopf,,2276,47.28342,10.24396,Q1746667,de:Kleiner Rappenkopf,bayern-260721
1868477930,Schneibstein,,2275,47.5620726,13.0575455,Q675293,,bayern-260721
12386624976,Großer Daumen Ostgipfel,,2273,47.44237,10.38055,Q131872444,,bayern-260721
1833449059,Bergl,,2272,47.4238952,11.0052221,Q31555547,,bayern-260721
285972360,Südlicher Schafalpenkopf,,2272,47.302794,10.205396,Q520546,de:Südlicher Schafalpenkopf,bayern-260721
454899950,Fürschießer,,2271,47.3282818,10.3299038,Q830949,de:Fürschießer,bayern-260721
1059463627,4. Watzmannkind,,2270,47.5527479,12.9328971,,,bayern-260721
471168193,Glasfelderkopf,,2270,47.4029,10.43161,Q155086,de:Glasfelderkopf,bayern-260721
12250987733,Nördliche Balkenspitze,,2270,47.3875081,10.4313449,Q130532194,,bayern-260721
12445118820,,,2270,47.309267,10.2967214,Q132717984,,bayern-260721
2496261350,Wildalmriedl,,2269,47.4984659,13.0483756,Q31354296,,bayern-260721
507083764,Gjaidkopf,,2268,47.5163295,12.9109261,Q30683386,,bayern-260721
508474984,Hinterer Waxenstein,,2268,47.4439368,11.0174743,,,bayern-260721
822263083,Schneck,,2268,47.3859171,10.382386,Q831188,,bayern-260721
9588020892,Schafberg,,2264,47.32632,10.32892,Q130554145,,bayern-260721
773900448,Schönangerspitze,,2264,47.4421375,11.011646,Q31522130,,bayern-260721
531228737,Angererkopf,,2263,47.2939,10.18548,Q538072,de:Angererkopf,bayern-260721
11373913262,Fuchskarspitze Mittelgipfel,,2262,47.3945799,10.4303384,Q130532269,,bayern-260721
508489606,Südliche Riffelspitze,,2262,47.437218,11.0037847,,,bayern-260721
11646813033,,,2261,47.3033324,10.3102719,,,bayern-260721
508503692,Brunntalkopf,,2260,47.4108271,11.016792,Q31550882,,bayern-260721
259966061,Oberstdorfer Hammerspitze,,2260,47.3193423,10.2104165,Q1462806,de:Oberstdorfer Hammerspitze,bayern-260721
3673190039,Höfats Ostgipfel,,2258,47.3661458,10.350553,Q124422101,,bayern-260721
455155017,Höfats Zweiter Gipfel,,2258,47.3672021,10.3494627,Q124422131,,bayern-260721
822263104,Schneck-Vorgipfel,,2258,47.38483,10.38171,Q131442326,,bayern-260721
507116898,Griesspitze,,2257,47.5436716,12.9036638,Q31354130,,bayern-260721
4997627655,Höfats Mittelgipfel,,2257,47.3664231,10.3502597,Q124422109,,bayern-260721
11583919705,Höfats Westgipfel,,2257,47.36712,10.34845,Q124422161,,bayern-260721
2496261388,Alpelhorn,,2254,47.5365258,12.8500044,Q21873170,,bayern-260721
67233894,Soiernspitze,,2253,47.4815666,11.3571077,Q316066,de:Soiernspitze,bayern-260721
1055583497,Hocheishörndl,,2252,47.5546387,12.8316752,Q31353994,,bayern-260721
323829156,Nördliche Fuchskarspitze,,2252,47.39652,10.43043,Q130532277,,bayern-260721
319482862,Hochgehrenspitze,,2251,47.3212941,10.207004,Q21878174,,bayern-260721
510121135,Wagendrischelhorn,,2251,47.5988564,12.7917253,Q829328,,bayern-260721
14026877976,,,2248,47.325285,10.349596,,,bayern-260721
1059463596,1. Watzmannkind,,2247,47.5537381,12.9378171,,,bayern-260721
333157785,Gaishorn,,2247,47.4697891,10.4759937,Q21150411,de:Gaishorn (Allgäuer Alpen),bayern-260721
507094248,Hinterbergkopf,,2247,47.5513535,12.8528061,,,bayern-260721
11373959470,,,2247,47.38176,10.41814,,,bayern-260721
11565214786,,,2247,47.294579,10.183518,,,bayern-260721
11670108213,Madonna,,2243,47.393907,10.42987,Q131399734,,bayern-260721
508489594,Nördliche Riffelspitze,,2242,47.4388036,11.005791,Q31555745,,bayern-260721
650833056,Rauhhorn,,2241,47.4585184,10.4681893,Q830885,de:Rauhhorn,bayern-260721
527273299,Westliches Kirchl,,2241,47.4307842,11.3035822,Q111286543,de:Kirchl (Karwendel),bayern-260721
1925250467,Alpriedlhorn (Vorgipfel),,2240,47.4716016,13.0211852,,,bayern-260721
319480834,Vorderer Wilder,,2240,47.3780492,10.4114125,Q21863783,,bayern-260721
1621410586,Mittlere Linderspitze,,2239,47.4254602,11.290907,Q15849891,de:Linderspitzen,bayern-260721
954676432,Wildengundkopf,,2238,47.31284,10.29192,Q323390,de:Wildengundkopf,bayern-260721
506889891,Wildpalfen,,2236,47.4969696,13.0377259,,,bayern-260721
469159377,Westlicher Wengenkopf,,2235,47.4229311,10.3503874,Q2565482,de:Westlicher Wengenkopf,bayern-260721
2428070343,Großes Mühlsturzhorn,,2234,47.59058,12.7978323,Q17250350,,bayern-260721
3116985621,2. Watzmannkind,,2232,47.5531398,12.9353854,,,bayern-260721
323377942,Jochspitz,,2232,47.3543255,10.3835611,Q1691248,de:Jochspitz,bayern-260721
507070465,Rotwandl,,2231,47.4765399,12.9226831,Q21865281,,bayern-260721
12652921054,,,2231,47.393476,10.42974,,,bayern-260721
336770107,Gruberhorn,,2230,47.5852092,13.1047434,,,bayern-260721
506889874,Hocheck,,2230,47.4829148,12.9965197,,,bayern-260721
323607635,Hoher Ifen,,2230,47.3546808,10.100211,Q315293,de:Hoher Ifen,bayern-260721
2498398495,Jägerbrunntrog,,2230,47.4921746,13.047773,Q21868168,,bayern-260721
508489631,Riffeltorkopf,,2230,47.4350764,10.9983071,Q2152634,de:Riffeltorkopf,bayern-260721
1621651564,Zwölferkopf,,2226,47.4464989,11.02611,Q31555875,,bayern-260721
1059463633,5. Watzmannkind,,2225,47.5526978,12.9309994,,,bayern-260721
388003956,Schottmalhorn,,2225,47.4788345,12.9528488,Q1353640,de:Schottmalhorn (Steinernes Meer),bayern-260721
527273311,Östliches Kirchl,,2225,47.4303184,11.3097695,,,bayern-260721
276270971,Nebelhorn,,2224,47.4218727,10.3423461,Q696067,de:Nebelhorn (Allgäuer Alpen),bayern-260721
12644039375,,,2223,47.3867663,10.4183788,Q138865569,,bayern-260721
323581344,Großes Palfenhorn,,2222,47.5280404,12.8626634,Q19964157,de:Großes Palfelhorn,bayern-260721
12255774911,,,2221,47.469275,10.472878,,,bayern-260721
11465675582,,,2219,47.4382484,10.3768028,,,bayern-260721
12282062653,Saubuckelkopf,,2215,47.31423,10.22046,Q31555097,,bayern-260721
11465675612,,,2214,47.4222228,10.3450068,,,bayern-260721
441557888,Sechszinkenspitze,,2213,47.2965653,10.1942681,Q2263675,de:Sechszinkenspitze,bayern-260721
605016076,Gaiseck,,2212,47.4686104,10.4699514,Q31556052,,bayern-260721
323363530,Grüner Kopf,,2212,47.3541808,10.3818123,Q130525410,,bayern-260721
527273309,Mittleres Kirchl,,2211,47.4302026,11.3075093,Q111286543,de:Kirchl (Karwendel),bayern-260721
1060100551,Windschartenkopf,,2211,47.5502715,13.0446421,Q93958735,,bayern-260721
13531433414,,,2211,47.3137576,10.2200677,,,bayern-260721
1059463616,3. Watzmannkind,,2209,47.5519243,12.9339669,,,bayern-260721
5817402896,Reißende Lahnspitz,,2209,47.4802879,11.3443547,Q31526445,,bayern-260721
1490464439,Hüttenkopf,,2208,47.295291,10.192541,Q1936353,de:Mindelheimer Köpfle,bayern-260721
12386962675,Östlicher Wengenkopf,,2206,47.4262022,10.3606828,Q138858064,de:Östlicher Wengenkopf,bayern-260721
11373959475,,,2206,47.3775227,10.4014249,,,bayern-260721
11373959476,,,2205,47.37577,10.39504,,,bayern-260721
1060100569,Schlumkopf,,2204,47.547667,13.0452136,,,bayern-260721
286687475,Frauenalpl,,2202,47.4142547,11.1175579,,,bayern-260721
11465675605,,,2198,47.4242288,10.3534157,,,bayern-260721
469207188,Kleiner Daumen,,2197,47.4470862,10.3861731,Q1311878,de:Kleiner Daumen,bayern-260721
531228711,Wildengundkopf,,2197,47.2881364,10.1835715,Q31514933,,bayern-260721
11465675603,,,2197,47.4247825,10.355169,,,bayern-260721
26863047,Große Arnspitze,,2196,47.3973362,11.2223256,Q1548141,de:Große Arnspitze,bayern-260721
2980105509,Karlkopf,,2195,47.5460878,12.8221541,,,bayern-260721
1643299468,Rotkopf,,2194,47.3910978,10.3812708,Q131881063,,bayern-260721
1999392342,Rotwandlspitze,,2192,47.4066196,11.2882158,Q15273395,de:Rotwandlspitze,bayern-260721
285972361,Kemptner Kopf,,2191,47.2975067,10.1990974,Q1738567,de:Kemptner Kopf,bayern-260721
11465675598,,,2191,47.4254503,10.3595229,,,bayern-260721
